site,category,site_product_type,site_tags,product_title,variant_title,form_factor,form_factor_description,price_usd,weight_grams,price_per_gram,year,in_stock,product_url
Yunnan Sourcing,Oolong,Oolong Tea,"Harvest & Season_Spring 2024, Harvest & Season_Spring 2025, Price per gram_$0.40-$0.449/g, Region_Guangdong, revoq-no-withdrawal, Shape_Loose Leaf Tea, Sub-Region_Wu Dong Mountains (Guangdong), Tea Type_Dan Cong Oolong Tea, Tea Type_Oolong Tea","High Mountain ""Jiang Mu Xiang"" Ginger Aroma Dan Cong Oolong Tea",100 grams / Spring 2025,Other/Unspecified,Could not tell from the title - check manually,43.0,100.0,0.43,2025,True,https://yunnansourcing.com/products/high-mountain-jiang-mu-xiang-ginger-aroma-dan-cong-1
Yunnan Sourcing,Oolong,Oolong Tea,"Harvest & Season_Spring 2024, Harvest & Season_Spring 2025, Price per gram_$0.40-$0.449/g, Region_Guangdong, revoq-no-withdrawal, Shape_Loose Leaf Tea, Sub-Region_Wu Dong Mountains (Guangdong), Tea Type_Dan Cong Oolong Tea, Tea Type_Oolong Tea","High Mountain ""Jiang Mu Xiang"" Ginger Aroma Dan Cong Oolong Tea",100 grams / Spring 2024,Other/Unspecified,Could not tell from the title - check manually,43.0,100.0,0.43,2024,True,https://yunnansourcing.com/products/high-mountain-jiang-mu-xiang-ginger-aroma-dan-cong-1
Yunnan Sourcing,Ripe Puer,Ripe Pu-Erh Tea,"$0.20-$0.249/g, 100 grams, 2012, Aged Ripe Pu-erh, Cake, Jingmai, Kunming Storage, Lancang, PI2024, Price per gram_$0.20-$0.249/g, Producer_Yunnan Sourcing Brand Tea, Region_Yunnan, revoq-no-withdrawal, Shape_Cake, Simao, Single-Estate, Storage Type_Kunming Storage, Sub-Region_Jingmai Mountains (Simao), Sub-Region_Lancang County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Ripe Pu-erh Tea, Year of Production_2012, YSPI2026","2012 Yunnan Sourcing ""Dragon of Jingmai"" Ripe Pu-erh Tea Mini Cake",1 cake (100 grams),Mini,"A mini pressed tea, smaller than a full cake",43.0,100.0,0.43,2012,True,https://yunnansourcing.com/products/2012-yunnan-sourcing-dragon-of-jing-mai-ripe-pu-erh-tea-mini-cake
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"$0.20-$0.249/g, 2005, 357 grams, Aged Ripe Pu-erh, Cake, Kunming Storage, Menghai, NONYS2024, Price per gram_$0.20-$0.249/g, Producer_Hai Lang Hao, revoq-no-withdrawal, Sample Available, Shape_Cake, Storage Type_Kunming Storage, Sub-Region_Menghai (Yunnan), Tea Type_Ripe Pu-erh Tea, Year of Production_2005","2005 Hai Lang Hao ""Jin Se Zhen Ming"" Ripe Pu-erh Tea Cake of Menghai",25 Gram Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2005,True,https://yunnansourcing.com/products/2005-hai-lang-hao-jin-se-zhen-ming-ripe-pu-erh-tea-cake-of-menghai
Path of Cha,Black,Tea & Infusions,"Black Tea, Dian Hong, Gao Shan, High Mountain, Hong Cha, Organic, Sun-dried, Tea, Wild Tea, Wild Tree, Yunnan","Sun-dried, Wild Shai Hong Black Tea",100g ($0.43 per gram),Other/Unspecified,Could not tell from the title - check manually,43.0,100.0,0.43,,True,https://pathofcha.com/products/ancient-wild-tree-dian-hong-black-tea
Path of Cha,Green,Tea & Infusions,"Bhutan, Gao Shan, Green Tea, High Mountain, Lu Cha, Organic, Tea","""Thunder Dragon"" Himalayan Green Tea (Bhutan 🇧🇹)",100g ($0.43 per gram),Other/Unspecified,Could not tell from the title - check manually,43.0,100.0,0.43,,True,https://pathofcha.com/products/thunder-dragon-himalayan-green-tea-bhutan
Path of Cha,Black,Tea & Infusions,"All Buds, Black Tea, Buds, Fujian, Hong Cha, Tea, Wuyi Tea","""Golden Eyebrows"" Jin Jun Mei Black Tea",100g ($0.43 per gram),Other/Unspecified,Could not tell from the title - check manually,43.0,100.0,0.43,,True,https://pathofcha.com/products/golden-eyebrows-jin-jun-mei-black-tea
Path of Cha,Green,Tea & Infusions,"Green Tea, Lu Cha, Tea, Zhejiang",Anji Bai Cha Green Tea,100g ($0.43 per gram),Other/Unspecified,Could not tell from the title - check manually,43.0,100.0,0.43,,True,https://pathofcha.com/products/anji-bai-cha-green-tea
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.35-$0.399/g, 2005, 250 Grams, Aged Raw Pu-erh, Brick, Kunming Storage, Menghai, NONYS2024, Price per gram_$0.35-$0.399/g, Producer_Haiwan Tea Factory, Pu-erh Harvest Season_Spring Harvest, revoq-no-withdrawal, Sample Available, Shape_Brick, Spring Harvest, Storage Type_Kunming Storage, Sub-Region_Menghai (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2005","2005 Haiwan ""Bamboo Neifei"" Raw Pu-erh Tea Brick",1 Brick (250 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",107.75,250.0,0.431,2005,True,https://yunnansourcing.com/products/2005-haiwan-bamboo-neifei-raw-pu-erh-tea-brick
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2018 XiaGuan ""No.9 Qing Bing"" (No.9 Green Cake) 357g Puerh Raw Tea Sheng Cha",Individual Cake,Whole Cake,"A whole pressed tea cake, brick, or tuo",153.99,357.0,0.4313,2018,True,https://kingteamall.com/products/2018-xiaguan-no-9-qing-bing-9th-green-cake-357g-puerh-raw-tea-sheng-cha
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"Aged Ripe Pu-erh, cha gao, Jinggu, Kunming Storage, Loose Leaf Tea, Price per gram_$0.40-$0.449/g, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Cha Gao, Shape_Loose Leaf Tea, single serving, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Cha Gao, Year of Production_2009","2009 Jinggu ""Cha Gao"" Instant Ripe Pu-erh Tea Resin",250 Grams,Other/Unspecified,Could not tell from the title - check manually,108.0,250.0,0.432,2009,True,https://yunnansourcing.com/products/2009-jinggu-cha-gao-instant-ripe-pu-erh-tea-resin
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2004 ChangTai ""Lao Chen De Cha - Man Sa"" (Mansa)  Tuo 250g Puerh Raw Tea Sheng Cha",Individual Tuo 250g,Whole Cake,"A whole pressed tea cake, brick, or tuo",107.99,250.0,0.432,2004,True,https://kingteamall.com/products/2004-changtai-lao-chen-de-cha-man-sa-mansa-tuo-250g-puerh-raw-tea-sheng-cha
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2019 DaYi ""Jin Zhen Bai Lian"" (Golden Needle White Lotus) Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2019,True,https://kingteamall.com/products/2019-dayi-jin-zhen-bai-lian-golden-needle-white-lotus-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2020 Xiaguan ""Song He Tie Bing - 8653"" ( Pine & Crane Iron Cake) 357g Puerh Raw Tea Sheng Cha",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2020,True,https://kingteamall.com/products/2020-xiaguan-song-he-tie-bing-pine-crane-iron-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2010 XiaGuan ""Jin Si"" (Golden Ribbon) Cake 357g Puerh Raw Tea Sheng Cha",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2010,True,https://kingteamall.com/products/2010-xiaguan-jin-si-golden-ribbon-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 XiaGuan ""Yin Xia Guan"" (Silver Xiaguan) Cake 357g Puerh Raw Tea Sheng Cha",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2011,True,https://kingteamall.com/products/2011-xiaguan-yin-xia-guan-silver-xiaguan-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 XiaGuan ""Jing Mai Zao Chun"" (Jingmai Early Spring) 357g Puerh Raw Tea Sheng Cha",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2011,True,https://kingteamall.com/products/2011-xiaguan-jing-mai-zao-chun-jingmai-early-spring-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 XiaGuan ""Bao Yan Jin Cha"" (Classical Fire Tight Tuo ) 250g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2012,True,https://kingteamall.com/products/2012-xiaguan-bao-yan-jin-cha-fire-tight-tuo-250g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 XiaGuan ""Nan Zhao Yuan Cha"" (Nanzhao Round Tea) Cake 454g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2012,True,https://kingteamall.com/products/2012-xiaguan-nan-zhao-yuan-cha-cake-454g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 XiaGuan ""999 Jin Si"" (Golden Ribbon) 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2013,True,https://kingteamall.com/products/2013-xiaguan-999-jin-si-golden-ribbon-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 XiaGuan ""Zhen Qing Hao"" (True Love) 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2013,True,https://kingteamall.com/products/2013-xiaguan-zhen-qing-hao-true-love-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2014 XiaGuan ""Nan Zhao Yuan Cha"" (Nanzhao Round Tea) Cake 454g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2014,True,https://kingteamall.com/products/2014-xiaguan-nan-zhao-yuan-cha-nanzhao-round-tea-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 XiaGuan ""Bing"" Cake 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2015,True,https://kingteamall.com/products/2015-xiaguan-bing-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 XiaGuan ""Jin Si Tie Bing"" (Golden Ribbon Iron Cake) 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2015,True,https://kingteamall.com/products/2015-xiaguan-jin-si-tie-bing-golden-ribbon-iron-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 XiaGuan ""Lv Da Shu - Yi Wu"" (Big Green Tree - Yiwu Old Tree) Cake 357g Puerh Raw Tea Sheng Cha",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2017,True,https://kingteamall.com/products/2017-xiaguan-lv-da-shu-big-green-tree-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 DaYi ""Yu Run Tian Xiang"" (Jade Sleek Heaven Fragrance) Cake 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2007,True,https://kingteamall.com/products/2007-dayi-yu-run-tian-xiang-jade-smoothness-heaven-fragrance-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 DaYi ""Jin Se Nian Hua"" (Golden Times) Cake 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2011,True,https://kingteamall.com/products/2011-dayi-jin-se-nian-hua-golden-times-cake-357g-puerh-sheng-cha-raw-tea-2
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2010 DaYi ""Gao Shan Yun Xiang"" (High Mountain Aroma & Imagery) Cake 357g Puerh Shou Cha Ripe Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2010,True,https://kingteamall.com/products/2010-dayi-gao-shan-yun-xiang-high-mountain-flavor-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 DaYi ""Gao Shan Yun Xiang"" (High Mountain Aroma & Imagery) Cake 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2013,True,https://kingteamall.com/products/2013-dayi-gao-shan-yun-xiang-high-mountain-rhythm-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2012 DaYi ""Long Zhu"" (Dragon Pillar) Cake 357g Puerh Shou Cha Ripe Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2012,True,https://kingteamall.com/products/2012-dayi-long-zhu-dragon-pillar-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 DaYi ""Gu Yun Chuan Fang""  (Ancient Rhythm)Cake 357g Puerh Sheng Cha Raw Tea",30g,Whole Cake,"A whole pressed tea cake, brick, or tuo",12.99,30.0,0.433,2015,True,https://kingteamall.com/products/2015-dayi-gu-yun-chuan-fang-ancient-rhythmcake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2007 DaYi ""Lao Cha Tou"" (Old Tea Head) Brick 250g Puerh Shou Cha Ripe Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2007,True,https://kingteamall.com/products/2007-dayi-lao-cha-tou-old-tea-head-brick-250g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2016 DaYi ""Liu Liu Da Shun"" (Double Six Fortune) Brick 660g Puerh Shou Cha Ripe Tea, 1st Batch",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2016,True,https://kingteamall.com/products/2016-dayi-liu-liu-da-shun-smooth-brick-660g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2010 DaYi ""7552"" Cake 357g Puerh Shou Cha Ripe Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2010,True,https://kingteamall.com/products/2010-dayi-7552-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2007 DaYi ""7592"" Cake 357g Puerh Shou Cha Ripe Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2007,True,https://kingteamall.com/products/2007-dayi-7592-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2016 DaYi ""7542"" Cake  1st Batch 357g Puerh Sheng Cha Raw Tea",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2016,True,https://kingteamall.com/products/2016dayi-7542-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 DaYi ""8582"" Cake 357g Puerh Sheng Cha Raw Tea (Batch 702)",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2007,True,https://kingteamall.com/products/2007-dayi-8582-cake-357g-puerh-sheng-cha-raw-tea-batch-702
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2016 DaYi ""7532"" Cake 357g Puerh Sheng Cha Raw Tea, 1st Batch",Sample 30g,Sample,Small sample-size portion of a tea,12.99,30.0,0.433,2016,True,https://kingteamall.com/products/2016-dayi-7532-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2019 MengKu RongShi ""Bo Jun"" (Wish) Loose Leaf 12g Puerh Ripe Tea Shou Cha",5 boxes,Loose Leaf,Loose leaf tea,25.99,60.0,0.4332,2019,False,https://kingteamall.com/products/2019-mengku-rongshi-bo-jun-wish-cake-12g-puerh-ripe-tea-shou-cha
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2018, 400 grams, Autumn Harvest, Cake, Kunming Storage, Lincang, Mengku, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Autumn Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Single-Estate, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Mengku County (Lincang), Tea Type_Raw Pu-erh Tea, Year of Production_2018, YSPI2026","2018 Yunnan Sourcing ""Autumn Nuo Wu Village"" Raw Pu-erh Tea Cake",1 Cake (400 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2018,True,https://yunnansourcing.com/products/2018-yunnan-sourcing-autumn-nuo-wu-village-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2017, 400 grams, Cake, Jinggu, Kunming Storage, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2017, YSPI2026","2017 Yunnan Sourcing ""Hong Ni Tang"" Old Arbor Raw Pu-erh Tea Cake",1 Cake (400 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2017,True,https://yunnansourcing.com/products/2017-yunnan-sourcing-hong-ni-tang-old-arbor-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2016, 400 grams, Cake, Jinggu, Kunming Storage, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2016, YSPI2026","2016 Yunnan Sourcing ""Bai Ni Shui"" Old Arbor Raw Pu-erh Tea Cake",1 Cake (400 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2016,True,https://yunnansourcing.com/products/2016-yunnan-sourcing-bai-ni-shui-old-arbor-raw-pu-erh-tea
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2018, 400 grams, BOGO, Cake, Jinggu, Kunming Storage, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2018, YSPI2026","2018 Yunnan Sourcing ""Zao Qiao Di Village"" Raw Pu-erh Tea Cake",1 Cake (400 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2018,True,https://yunnansourcing.com/products/2018-yunnan-sourcing-zao-qiao-di-village-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2014, 400 grams, Autumn Harvest, Cake, Camellia Taliensis, Jinggu, Kunming Storage, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Autumn Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2014, YSPI2026",2014 Yunnan Sourcing Autumn Lao Shu Bai Cha Old Arbor Raw Pu-erh Tea Cake,1 Cake (400 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2014,True,https://yunnansourcing.com/products/2014-yunnan-sourcing-autumn-lao-shu-bai-cha-old-arbor-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2014, 400 grams, Cake, Jinggu, Kunming Storage, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2014, YSPI2026",2014 Yunnan Sourcing Ku Zhu Shan Raw Pu-erh Tea Cake,1 Cake (400 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2014,True,https://yunnansourcing.com/products/2014-yunnan-sourcing-ku-zhu-shan-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.25-$0.299/g, 2012, 400 Grams, Kunming Storage, Lincang, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Tea Type_Raw Pu-erh Tea, Year of Production_2012, YSPI2026","2012 Yunnan Sourcing ""Lian Ge Zhai"" Wild Arbor Raw Pu-erh Tea",1 cake (400 grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",173.5,400.0,0.4338,2012,True,https://yunnansourcing.com/products/2012-yunnan-sourcing-lian-ge-zhai-wild-arbor-raw-pu-erh-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 DaYi ""Fei Cui Da Yi"" (Jade TAE) Cake 357g Puerh Sheng Cha Raw Tea",Stack (7pcs),Whole Cake,"A whole pressed tea cake, brick, or tuo",1084.0,2499.0,0.4338,2012,True,https://kingteamall.com/products/2012-dayi-fei-cui-da-yi-jade-tae-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 DaYi ""Gao Shan Yun Xiang"" (High Mountain Aroma & Imagery) Cake 357g Puerh Sheng Cha Raw Tea",Stack (7pcs),Whole Cake,"A whole pressed tea cake, brick, or tuo",1084.0,2499.0,0.4338,2012,True,https://kingteamall.com/products/2012-dayi-gao-shan-yun-xiang-high-mountain-rhythm-cake-357g-puerh-sheng-cha-raw-tea
white2tea,White,White Tea,"Bamboo Roasted, White Tea",2019 Nightfall Bamboo,25g,Other/Unspecified,Could not tell from the title - check manually,10.85,25.0,0.434,2019,False,https://white2tea.com/products/2019-nightfall-bamboo
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2005 DaYi ""7262"" Cake 357g Puerh Shou Cha Ripe Tea (Batch 503)",Individual Cake,Whole Cake,"A whole pressed tea cake, brick, or tuo",155.0,357.0,0.4342,2005,True,https://kingteamall.com/products/2005-dayi-7262-cake-357g-puerh-shou-cha-ripe-tea
Farmerleaf,Other,Pu-erh tea,"map-lao-man-e, sold out",Spring 2012 Lao Man E Shengtai,357g cake,Whole Cake,"A whole pressed tea cake, brick, or tuo",155.0,357.0,0.4342,2012,False,https://farmerleaf.com/products/spring-2012-lao-man-e-shengtai
King Tea Mall,Green,,Green tea,"2026 Early Spring ""Huang Shan Mao Feng - 1 Ji"" (HuangShan MaoFeng - Grade 1) A++++ Grade, Loose Leaf Green Tea, Lv Cha, HuangShan, AnHui Province.",200g,Loose Leaf,Loose leaf tea,86.99,200.0,0.4349,2026,True,https://kingteamall.com/products/2026-early-spring-huang-shan-mao-feng-1-ji-huangshan-maofeng-1st-grade-1-bud-1-leaf-a-grade-loose-leaf-green-tea-lv-cha-huangshan-anhui-province
